Indicator_type,Data,Note
ip_port,39.43.130.50:995,C2 address extracted from bot config
ip_port,39.49.44.85:995,C2 address extracted from bot config
ip_port,41.228.22.180:443,C2 address extracted from bot config
ip_port,45.46.53.140:2222,C2 address extracted from bot config
ip_port,45.9.20.200:2211,C2 address extracted from bot config
ip_port,63.143.92.99:995,C2 address extracted from bot config
ip_port,65.100.174.110:443,C2 address extracted from bot config
ip_port,65.100.174.110:8443,C2 address extracted from bot config
ip_port,67.165.206.193:993,C2 address extracted from bot config
ip_port,68.186.192.69:443,C2 address extracted from bot config
ip_port,68.204.7.158:443,C2 address extracted from bot config
ip_port,71.74.12.34:443,C2 address extracted from bot config
ip_port,72.252.201.34:995,C2 address extracted from bot config
ip_port,73.140.38.124:443,C2 address extracted from bot config
ip_port,73.151.236.31:443,C2 address extracted from bot config
ip_port,73.171.4.177:443,C2 address extracted from bot config
ip_port,73.5.119.219:443,C2 address extracted from bot config
ip_port,75.169.58.229:32100,C2 address extracted from bot config
ip_port,75.188.35.168:995,C2 address extracted from bot config
ip_port,76.25.142.196:443,C2 address extracted from bot config
ip_port,78.191.12.29:995,C2 address extracted from bot config
ip_port,86.148.6.51:443,C2 address extracted from bot config
ip_port,86.98.36.211:443,C2 address extracted from bot config
ip_port,89.101.97.139:443,C2 address extracted from bot config
ip_port,89.137.52.44:443,C2 address extracted from bot config
ip_port,91.178.126.51:995,C2 address extracted from bot config
ip_port,93.48.80.198:995,C2 address extracted from bot config
ip_port,94.60.254.81:443,C2 address extracted from bot config
ip_port,96.37.113.36:993,C2 address extracted from bot config
sha256,7afe4de9d35c9f3b9dfaa9ff7b0359f611023d811660d27bdb468a67b1655465,file from circleeducational.com\pl\p\8WxKLuhG3.zip
sha256,12e00c5ad5fed0c1448f5535f8282a26ef96494d24781ff3fcff10e4a7026728,file from inzain.org\pl\O9urLZRXgc.zip
sha256,d699a49d2f93f69091e4f072a5aeb698d5fc7a1a3fba24787242417f055f16c4,file from inzain.org\pl\mIP\QtS\bis\Kygd1QY.zip
sha256,4c7b0b415c315a3c7501e73a95e414c2885b404988eceaace3d917effe69aefb,file from inzain.org\pl\o\EAar8iZjU.zip
sha256,f55900c3a55794fea9b7b8c6371c05b16caeae3f4dc7c6b1ce3263ed436b5945,file from academy-alqalam.com\spool\bCI\znI\p3f\yblP5DV.zip
sha256,f1ffbbda98eb14d9964041be4e5ff7642917d07ef5ecb1bb5e1f87f44a17607b,file from camdeus.com.my\spool\uEEikHiDAw.zip
sha256,d97f73ae31f5468a361b8e1c870c085710423d676a361d58f46c65a5b8566c92,file from camdeus.com.my\spool\dkU\NfI\LSn\Pu36M0M.zip
sha256,42f8d3a6d8ec13d5c9f1d1e729e082417c8ce9c1dc721d50ca54379cefbe4f9b,file from camdeus.com.my\spool\ZFY\Cil\E7j\RfBnggH.zip
sha256,316ceed52f2afca28f2fabb7b6ef8fbf9a52e106a5a0dd9a4714bde6998b3004,file from coiny.buzz\spool\S\1YpEh7uQz.zip
sha256,9f6842420daa0b28c1f06174131992a57dba59a50eaeb6ae367be408b7477a05,file from dsrsmh.gob.pe\spool\tu\2L\epI1AYGG.zip
sha256,d3b77083e1ff53852b5f68f5b4d52e0033f6246c6c623bb38b160df3841aac08,file from edukamica.pe\spool\2hD\wv5\PHx\Compliance-Report-63653754-Mar-02.xlsb
sha256,bfbc33e8a832a39a281dfe964d3bda25bb2f27d246da0da5cd073e975ea709ed,file from edukamica.pe\spool\2hD\wv5\PHx\Pi4zXZK.zip
sha256,d0e56a0c3e3dbdae8676dac33925ebd9c3efb67b989912d56125f924fac02f49,file from firsthandholding.com\spool\BxA\VRK\lq9\rb0zP2A.zip
sha256,94056e114e9691c05d1231b0468bb1c369564b4b2c140fdcb10a4da3db785ea7,file from freecreditsc0re.com\spool\ucXzTYJPlR.zip
sha256,40ee4d5d688b2ebba8b8a7370a9c4365f41445c22b0a189464cff35f7cb72c8e,file from freecreditsc0re.com\spool\Uk9\Bj8\3Cc\QbgdPXu.zip
sha256,ac9e859b64b75637beea56f10290864e9a633c1e92c70d42f399f1b3ad18bbde,file from gohirer.co.uk\spool\o\1rlWdEt2b.zip
sha256,dbf577dba781ea2f3c560a8acc77c8d1833e6409ee67d35dd082ab1fd09e0732,file from goldfundswealth.com\spool\z\ycgbTc0Ds.zip
sha256,19f6aeda752342c43ed767288fb34d6348007bd028c02947fe04c50c33ddd5bf,file from happyoccasions.co.ke\spool\L\Rm3GaF9eR.zip
sha256,6f34773bad65fca64f7ae6b714f0b6b37fb6a57cc26d8e9ce79f1231c7179d30,file from hurry2buy.in\spool\dmEa0tWJ7e.zip
sha256,5c8cc68e94c87c6f590b83feab2ab9ca5d5bc950819f86e024e430af4c403bdc,file from hurry2buy.in\spool\zvj\A67\UQO\YYbmu4n.zip
sha256,104f7a029911b8c6d6516846c7722dbace7bb7972cc786c3410b72e9c2a82dac,file from jekola.webstarterz.com\spool\aD\Sd\Un2NQMDE.zip
sha256,3c2a3f3a333832d545cfec14d831ed3e18e94b18de9dd28cbefc1145573e7fcb,file from naijapromusic.com\spool\OvjTtdT4FC.zip
sha256,540128e8b8c627ebf93878d82affd6596716e08d971c7d389532c701b5121af6,file from nexlvl.co.in\spool\8\4kEy0oCYh.zip
sha256,5ff2cd1741e7230f2536a03cfdfcb2a53ce33907e73c1a562d4be2736117195d,file from passiveshabake.com\spool\nbB\iZ2\z0G\DKwo312.zip
sha256,c0f8ce8ca6271bf44514fc9bc9765c466edb69adc08bc12ddb7585ec2632b74a,file from perguz.com\spool\7L\L5\rFy88hSR.zip
sha256,e8304f0c1c9a7846947b0c25b4ecc0cd5a2a60b8d7465977a6d9bcf0f54a2ce5,file from prediksibona.website\spool\Z\4bD1lsfCB.zip
sha256,39b0682b23fc9d57c83de3da2cd0f1e4a715846533c4efd0fe01572bd8df209e,file from sbtech.mk\spool\Df\hU\TBpwBJLj.zip
sha256,2e9b5905fd0b6ce074775bf5bfc159aa4164e513d2f7f50dd209c676d77cfecb,file from sbtech.mk\spool\r\UqrDJYY7K.zip
sha256,12e9b2d4c1c92288cecc03f1a363346a26004bea8b417193ad1209a0b19c23fc,file from wekyjanmobilerepairingshop.com\spool\D7srvNhqb6.zip
sha256,b8421dd12a37ea2174ff31b4151ed787268ba011ccf2b29877e1f5cda4d3eaea,file from worldunitybank.com\spool\ets\LGs\1aj\X2iwbH6.zip
